ID,DateFounded,Headquarters,Type,Industry,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,AnnualRevenue
Company2316,05/02/2013,Detroit,Non-Tech,Services,3,2.0,6.0,3.0,6,4,10,2,5,10,2,5,5.0,0,10,15,1,0,25,15,15,3,5,4,0,5.0,0.0,2.0,3.0,25,
Company2317,07/31/2013,Chicago,Non-Tech,Finance,2,4.0,4.0,4.0,2,2,5,4,4,5,4,5,5.0,0,0,0,0,0,4,5,2,2,4,0,0,0.0,0.0,2.0,3.0,0,
Company2318,06/18/2007,Boise,Non-Tech,Finance,3,3.0,4.0,4.0,2,2,5,5,5,5,2,5,5.0,0,0,0,0,0,3,4,2,1,2,0,0,0.0,0.0,2.0,3.0,0,
Company2319,10/05/2010,San Francisco,Tech,Finance,4,5.0,4.0,4.0,2,4,5,8,8,5,2,5,6.0,3,0,0,5,0,4,5,1,2,2,0,0,4.0,0.0,3.0,3.0,0,
Company2320,11/03/2012,San Francisco,Tech,Services,2,4.0,4.0,3.0,3,5,1,4,5,5,4,5,5.0,5,5,4,0,4,5,3,1,1,1,5,4,1.0,4.0,1.0,3.0,0,
Company2321,02/19/2004,St. Louis,Non-Tech,Finance,5,5.0,4.0,4.0,2,4,5,4,4,4,3,5,5.0,0,0,0,0,0,1,1,1,2,1,0,0,0.0,0.0,4.0,2.0,0,
Company2322,04/12/2012,Seattle,Non-Tech,Finance,12,2.0,4.0,3.0,1,2,1,5,4,10,1,4,5.0,0,0,0,0,0,2,1,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company2323,10/06/2007,Boston,Non-Tech,Finance,12,7.5,4.0,3.0,4,6,10,4,5,8,10,6,6.0,0,0,0,0,0,25,15,1,3,5,0,0,0.0,0.0,2.0,2.5,0,
Company2324,12/18/2010,Richmond,Non-Tech,Services,3,3.0,4.0,4.0,1,2,5,4,4,5,3,4,5.0,0,0,0,0,0,5,5,1,1,3,0,0,0.0,0.0,2.0,3.0,0,
Company2325,11/14/2012,San Francisco,Tech,Finance,4,4.0,4.0,4.0,2,2,5,4,5,5,3,5,5.0,3,2,4,2,4,4,5,1,3,3,2,2,2.0,3.0,3.0,2.0,5,
Company2326,09/11/2004,Charlotte,Non-Tech,Finance,4,5.0,2.0,5.0,2,2,5,4,4,4,3,4,4.0,0,0,0,0,0,4,4,1,2,3,0,0,0.0,0.0,1.0,3.0,0,27380000.0
Company2327,06/01/2010,San Francisco,Tech,Services,2,5.0,4.0,4.0,2,2,5,4,4,5,3,5,5.0,0,0,4,3,1,5,5,3,1,1,5,5,5.0,0.0,2.0,3.0,3,
Company2328,12/20/2003,Phoenix,Non-Tech,Finance,4,5.0,4.0,4.0,2,2,5,5,4,5,2,4,5.0,0,3,4,5,0,5,5,3,3,5,3,5,0.0,0.0,4.0,1.0,3,
Company2329,01/05/2000,San Jose,Tech,Services,1,1.0,5.0,4.0,1,2,3,4,4,4,3,3,3.0,0,4,3,2,3,2,3,3,1,1,0,0,3.0,0.0,2.0,3.0,0,
Company2330,10/14/2011,New York,Tech,Finance,2,4.0,4.0,4.0,1,2,5,5,5,5,1,5,5.0,0,0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,3.0,2.0,0,23838000.0
Company2331,03/03/2012,Chicago,Non-Tech,Finance,12,7.5,6.0,6.0,4,6,10,8,8,8,8,8,6.0,0,0,0,0,0,1,15,6,3,10,0,0,0.0,0.0,7.5,5.0,0,
Company2332,03/05/2012,San Jose,Tech,Finance,6,4.0,6.0,3.0,1,3,5,4,10,5,3,10,5.0,0,0,0,0,0,25,6,9,1,5,0,0,0.0,0.0,2.5,3.0,0,
Company2333,04/12/2012,Boston,Non-Tech,Finance,1,2.0,4.0,3.0,1,2,1,5,4,5,1,5,5.0,0,0,0,0,0,2,3,1,2,1,0,0,0.0,0.0,1.0,3.0,0,
Company2334,12/21/2012,Boulder,Non-Tech,Finance,4,5.0,4.0,3.0,2,1,5,5,5,5,3,4,5.0,0,0,0,0,0,1,2,1,1,1,0,0,0.0,0.0,2.0,2.0,0,
Company2335,10/04/2000,San Jose,Tech,Finance,3,4.0,3.0,4.0,2,3,5,5,5,5,1,5,5.0,0,0,0,0,0,2,1,3,1,1,0,0,1.0,0.0,5.0,3.0,0,
Company2336,09/23/2008,Detroit,Non-Tech,Finance,2,5.0,4.0,4.0,4,5,5,4,5,5,3,5,5.0,0,0,0,0,0,1,5,2,4,1,0,0,0.0,0.0,5.0,7.5,0,
Company2337,11/03/2012,San Francisco,Tech,Services,2,2.0,3.0,5.0,4,1,1,4,5,5,4,5,5.0,5,5,3,0,4,5,3,1,1,1,4,0,1.0,5.0,1.0,3.0,5,
Company2338,11/21/2009,Boulder,Non-Tech,Services,2,4.0,4.0,4.0,1,3,5,4,5,5,3,5,5.0,0,0,0,0,3,1,1,1,2,1,0,0,0.0,4.0,2.0,3.0,0,
Company2339,03/06/2013,Riverside,Non-Tech,Finance,4,2.0,4.0,4.0,2,2,5,4,5,5,2,5,5.0,0,0,0,0,0,3,2,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company2340,01/01/2000,Boston,Non-Tech,Services,3,5.0,4.0,4.0,2,5,5,5,5,5,2,5,5.0,2,2,2,1,3,2,1,1,1,1,4,1,1.0,5.0,1.0,3.0,0,
Company2341,03/09/2013,Charlotte,Non-Tech,Services,2,4.0,2.0,5.0,2,3,5,5,5,5,2,5,5.0,0,0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,1.0,3.0,0,20554000.0
Company2342,09/09/2010,"Washington, D.C.",Non-Tech,Finance,3,4.0,4.0,4.0,2,2,5,5,5,5,2,5,5.0,0,0,0,0,0,3,2,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company2343,08/25/2007,San Francisco,Tech,Finance,3,5.0,4.0,4.0,1,2,5,4,4,5,3,4,5.0,0,0,0,0,0,3,5,2,4,2,0,0,0.0,0.0,3.0,3.0,0,
Company2344,03/26/2005,San Francisco,Tech,Finance,4,5.0,4.0,3.0,2,2,5,5,4,4,2,4,4.0,0,0,0,0,0,2,1,2,2,2,0,0,0.0,0.0,5.0,3.0,0,
Company2345,09/26/2009,San Francisco,Tech,Finance,1,2.0,4.0,4.0,2,3,1,5,5,5,1,5,5.0,0,0,0,0,0,3,1,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company2346,02/16/2010,San Jose,Tech,Services,4,5.0,4.0,4.0,1,2,5,5,5,5,2,5,5.0,3,4,5,3,0,5,5,2,5,1,3,3,0.0,1.0,3.0,3.0,4,
Company2347,06/05/1999,San Jose,Tech,Finance,2,4.0,2.0,5.0,2,2,5,4,5,5,3,5,5.0,5,0,0,0,0,1,1,1,1,1,0,4,0.0,0.0,1.0,3.0,0,
Company2348,11/22/2007,Phoenix,Non-Tech,Finance,2,6.0,2.0,4.0,1,2,5,4,10,5,3,5,5.0,0,0,0,0,3,1,1,3,1,1,0,0,0.0,2.0,1.0,3.0,5,
Company2349,07/10/2004,San Francisco,Tech,Services,2,3.0,4.0,4.0,1,2,5,4,4,4,5,3,4.0,2,2,4,2,4,5,5,2,2,3,5,3,2.0,1.0,2.0,2.0,3,
Company2350,06/16/2012,Baltimore,Non-Tech,Finance,4,5.0,4.0,5.0,1,1,1,5,4,5,2,5,5.0,0,0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company2351,12/24/2010,Chicago,Non-Tech,Services,4,4.0,4.0,4.0,1,2,5,5,5,5,2,5,5.0,4,4,0,5,4,4,4,1,2,2,0,0,2.0,0.0,2.0,2.0,5,
Company2352,06/01/2010,Dallas,Non-Tech,Services,4,4.0,4.0,4.0,1,2,5,4,5,5,2,5,5.0,3,0,4,0,0,5,5,1,3,3,5,5,0.0,0.0,2.0,3.0,0,
Company2353,11/05/2008,New York,Tech,Services,2,2.0,6.0,4.0,2,3,4,10,5,5,3,5,5.0,1,0,3,1,0,25,3,2,2,3,2,5,3.0,3.0,1.0,2.0,3,
Company2354,12/06/2013,Los Angeles,Non-Tech,Services,3,4.0,4.0,5.0,1,2,5,5,5,5,2,5,5.0,0,0,0,0,0,1,3,1,2,2,0,0,0.0,0.0,1.0,3.0,0,
Company2355,09/20/2013,Los Angeles,Non-Tech,Finance,3,5.0,4.0,4.0,3,3,5,4,4,5,5,4,5.0,0,0,0,0,0,2,5,2,3,2,0,0,0.0,0.0,3.0,3.0,0,
Company2356,06/16/2012,San Francisco,Tech,Finance,1,2.0,0.0,7.5,2,2,5,4,8,8,5,4,5.0,0,8,0,0,9,25,1,15,1,1,0,0,0.0,0.0,12.5,3.0,0,
Company2357,07/12/2012,Raleigh,Non-Tech,Finance,2,3.0,4.0,5.0,1,1,1,5,5,5,2,5,5.0,0,0,0,0,0,25,2,1,1,1,0,0,0.0,5.0,3.0,2.0,0,
Company2358,04/12/2013,"Washington, D.C.",Non-Tech,Services,3,2.0,4.0,4.0,2,1,5,4,4,5,1,5,5.0,2,3,4,1,0,4,1,2,2,2,0,2,0.0,0.0,1.0,3.0,0,
Company2359,04/14/2010,Raleigh,Non-Tech,Finance,4,5.0,3.0,4.0,2,2,5,5,5,5,4,5,5.0,0,5,0,3,4,5,2,1,1,1,4,4,0.0,5.0,2.0,3.0,0,
Company2360,03/01/2008,Phoenix,Non-Tech,Finance,4,7.5,4.0,6.0,2,4,10,8,8,5,8,8,7.5,0,0,0,0,1,25,15,9,4,25,0,0,0.0,0.0,10.0,3.0,0,
Company2361,06/15/2008,Boulder,Non-Tech,Finance,3,3.0,6.0,6.0,4,2,2,8,10,10,6,10,7.5,0,0,0,0,0,5,3,3,1,5,0,0,0.0,0.0,2.5,7.5,0,48888000.0
Company2362,12/21/2012,San Francisco,Tech,Finance,4,5.0,4.5,5.0,2,1,5,4,4,10,3,4,5.0,0,0,0,0,0,20,5,15,1,2,0,0,0.0,0.0,2.0,2.0,0,
Company2363,01/15/2013,San Francisco,Tech,Services,3,2.0,4.0,4.0,3,1,1,4,4,5,1,4,5.0,0,1,0,0,0,1,2,1,2,3,0,4,4.0,0.0,1.0,3.0,0,
Company2364,11/02/2000,San Francisco,Tech,Finance,4,5.0,3.0,5.0,2,2,5,5,5,5,1,5,5.0,0,0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,2.0,3.0,0,
Company2365,08/08/2013,San Francisco,Tech,Services,9,3.0,4.5,7.5,1,4,5,10,10,5,5,10,5.0,0,4,0,0,0,5,3,2,5,2,0,0,0.0,0.0,2.0,7.5,0,
Company2366,06/17/2010,Phoenix,Non-Tech,Services,2,1.0,2.0,4.0,2,4,5,4,4,5,3,5,5.0,5,4,4,0,0,2,5,1,3,1,3,4,3.0,3.0,2.0,3.0,4,
Company2367,11/12/2010,San Francisco,Tech,Services,2,4.0,4.0,4.0,1,3,5,5,5,5,2,5,5.0,3,4,2,0,0,5,4,1,3,2,2,0,5.0,5.0,2.0,2.0,5,
Company2368,05/12/2013,Dallas,Non-Tech,Finance,3,5.0,4.0,4.0,2,2,5,5,4,4,3,4,4.0,0,0,0,0,0,5,1,1,2,1,0,2,0.0,0.0,1.0,3.0,3,
Company2369,06/01/2010,Miami,Non-Tech,Finance,5,3.0,4.0,4.0,6,2,5,5,5,5,1,4,5.0,3,2,0,0,0,5,5,1,5,15,5,0,5.0,4.0,1.0,7.5,0,
Company2370,08/09/2013,Los Angeles,Non-Tech,Finance,9,6.0,6.0,6.0,4,4,10,8,10,10,8,10,7.5,0,0,0,0,0,25,15,15,3,20,0,0,0.0,0.0,10.0,2.5,0,37451000.0
Company2371,08/18/2012,Cincinnati,Non-Tech,Services,2,3.0,4.0,4.0,2,2,5,4,5,5,4,5,5.0,2,0,4,0,4,4,4,2,1,2,1,3,1.0,4.0,2.0,3.0,0,
Company2372,12/03/2013,San Jose,Tech,Finance,2,2.0,4.0,4.0,1,2,5,4,4,5,5,3,5.0,0,0,0,0,0,2,3,1,2,1,0,0,0.0,0.0,2.0,2.0,0,
Company2373,03/02/1998,St. Louis,Non-Tech,Finance,3,4.0,4.0,4.0,2,3,5,5,10,10,2,5,5.0,0,0,0,0,0,3,12,1,1,1,0,0,0.0,0.0,5.0,7.5,0,
Company2374,08/23/2013,Los Angeles,Non-Tech,Services,12,4.0,6.0,4.0,2,2,10,4,5,10,4,5,5.0,2,0,4,0,0,4,4,2,4,4,0,3,0.0,4.0,7.5,3.0,0,
Company2375,06/24/2012,Los Angeles,Non-Tech,Finance,4,4.0,4.0,4.0,1,2,5,4,5,5,2,5,5.0,0,0,0,0,0,1,5,4,2,5,0,0,0.0,0.0,2.0,1.0,0,
Company2376,10/30/2013,Dallas,Non-Tech,Finance,3,4.0,4.0,4.0,2,2,5,4,5,5,1,5,5.0,0,0,0,0,0,1,5,1,3,5,0,0,0.0,0.0,2.0,3.0,0,
Company2377,04/03/2010,Houston,Non-Tech,Services,1,2.0,4.0,4.0,2,2,5,5,4,5,3,4,5.0,0,0,0,0,0,1,1,1,1,1,2,0,0.0,2.0,1.0,3.0,0,
Company2378,08/02/1995,Tucson,Non-Tech,Services,3,5.0,5.0,3.0,1,2,5,1,4,5,3,2,4.0,2,4,5,3,4,2,5,2,1,1,3,2,3.0,4.0,3.0,3.0,4,
Company2379,08/01/2008,St. Louis,Non-Tech,Finance,3,5.0,4.0,4.0,6,2,5,4,4,5,10,5,3.0,1,2,2,0,0,2,5,4,3,4,0,0,0.0,0.0,3.0,1.0,3,
Company2380,01/16/2009,Pittsburgh,Non-Tech,Finance,2,4.0,4.0,4.0,1,2,5,4,5,4,3,4,5.0,3,0,5,3,0,5,1,1,2,4,3,3,0.0,0.0,3.0,2.0,4,
Company2381,10/18/2012,San Francisco,Tech,Finance,4,5.0,4.0,5.0,1,3,5,5,4,5,2,5,5.0,0,0,0,0,0,3,5,2,5,3,0,0,0.0,0.0,2.0,3.0,0,
Company2382,07/04/2008,New York,Tech,Finance,12,3.0,6.0,6.0,1,6,10,8,5,8,6,5,6.0,0,0,0,0,0,3,15,2,2,15,0,0,0.0,0.0,2.0,5.0,0,
Company2383,06/08/2000,Louisville,Non-Tech,Finance,3,4.0,4.0,4.0,2,2,5,4,4,5,4,4,5.0,0,0,0,0,0,4,5,3,2,1,0,0,0.0,3.0,2.0,3.0,0,
Company2384,08/22/2004,Denver,Non-Tech,Finance,4,3.0,4.0,4.0,2,2,5,3,4,5,5,4,5.0,0,0,0,0,0,5,5,1,1,5,0,0,0.0,0.0,3.0,3.0,0,
Company2385,08/08/2013,San Diego,Non-Tech,Finance,9,6.0,4.5,7.5,4,4,10,10,5,10,4,10,7.5,0,8,0,0,9,4,5,3,1,5,0,0,0.0,0.0,5.0,7.5,0,
Company2386,01/15/2013,San Antonio,Non-Tech,Finance,1,3.0,4.0,6.0,1,1,1,5,5,5,1,5,5.0,0,4,12,0,0,1,2,1,1,1,0,0,0.0,0.0,2.0,3.0,25,
Company2387,10/04/2012,San Francisco,Tech,Finance,2,4.0,3.0,3.0,2,5,5,5,5,5,1,5,5.0,0,0,0,0,0,1,1,1,1,2,0,0,0.0,0.0,3.0,3.0,0,
Company2388,12/11/2012,Boston,Non-Tech,Services,4,2.0,4.0,4.0,1,2,5,4,5,5,3,5,4.0,0,0,3,3,0,2,4,3,1,3,0,4,2.0,0.0,3.0,3.0,0,
Company2389,04/22/2008,Philadelphia,Non-Tech,Finance,4,4.0,4.0,6.0,1,4,3,5,4,10,6,4,5.0,0,0,0,0,0,10,3,1,1,4,0,0,0.0,0.0,5.0,2.0,0,
Company2390,10/22/2006,San Francisco,Tech,Finance,9,6.0,6.0,4.0,4,6,10,10,10,5,2,10,7.5,0,0,0,0,0,5,6,3,2,5,0,0,0.0,0.0,3.0,7.5,0,
Company2391,06/15/2010,San Jose,Tech,Services,12,7.5,6.0,6.0,4,4,10,4,8,8,10,5,6.0,15,10,15,15,12,25,15,12,3,25,6,6,7.5,2.5,5.0,2.0,20,
Company2392,04/04/2008,San Diego,Non-Tech,Finance,4,6.0,4.0,5.0,2,4,5,8,10,5,6,5,5.0,15,0,0,0,0,1,15,1,1,1,10,1,2.0,3.0,5.0,3.0,20,
Company2393,02/21/2013,Los Angeles,Non-Tech,Services,3,5.0,4.0,4.0,2,2,5,5,5,4,1,4,4.0,3,2,4,2,3,4,5,3,2,1,3,4,3.0,5.0,3.0,3.0,5,
Company2394,08/08/2013,San Jose,Tech,Finance,9,6.0,4.5,7.5,4,1,10,10,4,10,4,10,7.5,0,0,0,0,0,10,3,3,1,5,0,0,0.0,0.0,5.0,7.5,0,
Company2395,06/16/2012,Los Angeles,Non-Tech,Finance,1,2.0,3.0,5.0,3,1,1,4,4,5,3,4,5.0,0,0,0,0,0,5,1,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company2396,08/01/2000,Seattle,Non-Tech,Services,3,4.0,4.0,4.0,1,2,5,4,5,5,1,5,5.0,3,5,4,0,5,5,5,4,3,4,0,4,0.0,4.0,2.0,1.0,4,
Company2397,10/11/2010,Portland,Non-Tech,Services,3,4.0,4.0,4.0,2,2,5,4,5,5,4,5,5.0,3,4,4,2,4,3,1,1,5,4,3,3,3.0,3.0,5.0,3.0,0,
Company2398,11/29/2008,Atlanta,Non-Tech,Services,12,2.0,4.0,4.0,4,4,5,10,10,4,3,10,7.5,2,0,12,12,12,3,5,3,3,25,0,1,0.0,1.0,10.0,3.0,3,
Company2399,01/26/2012,San Diego,Non-Tech,Services,3,5.0,6.0,4.0,1,2,10,5,5,5,1,5,7.5,0,4,0,3,0,1,12,6,1,1,2,2,2.5,2.5,5.0,7.5,15,
Company2400,07/18/2011,Columbus,Non-Tech,Finance,1,2.0,4.0,3.0,2,1,5,5,5,5,2,5,5.0,0,0,0,0,3,1,1,1,1,2,0,0,0.0,0.0,1.0,3.0,0,
Company2401,07/31/2013,Albuquerque,Non-Tech,Services,2,3.0,6.0,6.0,2,4,10,4,5,5,3,5,5.0,0,0,0,0,0,10,5,2,1,4,0,0,0.0,0.0,2.0,3.0,0,
Company2402,12/21/2012,San Francisco,Tech,Finance,5,5.0,3.0,5.0,2,1,5,4,4,5,3,4,5.0,0,0,0,0,0,2,5,1,4,2,0,0,0.0,0.0,2.0,2.0,0,
Company2403,05/01/1998,Raleigh,Non-Tech,Finance,2,5.0,6.0,5.0,3,4,1,4,4,10,4,5,4.0,0,0,0,3,0,5,3,4,5,5,0,4,1.0,5.0,2.5,3.0,0,
Company2404,11/21/2009,San Francisco,Tech,Finance,3,4.0,4.0,4.0,2,5,5,5,5,5,1,5,5.0,1,2,2,1,5,2,1,1,1,1,2,0,2.0,5.0,2.0,3.0,1,
Company2405,03/18/2011,Albuquerque,Non-Tech,Services,3,4.0,4.0,4.0,2,2,10,10,5,4,5,5,4.0,0,0,0,0,0,5,5,3,2,4,0,0,0.0,0.0,5.0,2.0,0,
Company2406,03/11/2011,San Diego,Non-Tech,Finance,3,4.0,4.0,4.0,1,2,5,2,4,5,5,4,5.0,0,0,0,0,0,3,5,1,3,1,0,0,0.0,0.0,2.0,3.0,0,23447000.0
Company2407,12/04/1999,Pittsburgh,Non-Tech,Finance,12,4.0,4.0,4.5,1,3,5,10,5,5,2,5,5.0,0,8,0,0,12,1,1,1,5,1,0,0,0.0,0.0,2.0,3.0,0,
Company2408,11/29/2008,San Francisco,Tech,Finance,2,3.0,4.0,4.0,1,2,5,4,4,4,3,4,5.0,0,0,0,0,0,3,5,2,3,3,0,0,0.0,0.0,2.0,3.0,0,
Company2409,08/11/2007,New York,Tech,Services,5,5.0,4.0,4.0,2,2,5,4,4,4,2,4,7.5,4,0,5,5,4,4,5,1,3,2,5,4,4.0,5.0,3.0,3.0,5,
Company2410,07/30/2010,New York,Tech,Services,5,5.0,4.0,4.0,2,2,5,5,4,4,2,4,4.0,4,3,3,5,4,5,4,1,3,2,2,2,3.0,5.0,2.0,3.0,5,
Company2411,11/25/2009,Chicago,Non-Tech,Finance,2,4.0,4.0,4.0,2,2,4,4,5,4,1,5,5.0,1,2,5,1,4,2,1,3,2,1,3,3,2.0,1.0,2.0,3.0,1,
Company2412,10/18/2012,San Francisco,Tech,Services,2,3.0,4.0,4.0,2,2,5,4,4,5,5,4,5.0,2,3,4,1,4,4,4,2,1,2,2,2,2.0,1.0,1.0,3.0,5,
Company2413,09/26/2009,Seattle,Non-Tech,Services,12,2.0,4.0,4.0,2,1,1,5,5,5,1,4,5.0,3,0,12,0,0,1,15,3,1,1,0,2,0.0,0.0,1.0,5.0,0,
Company2414,08/08/2013,Los Angeles,Non-Tech,Services,9,5.0,4.0,4.0,2,2,5,5,10,4,4,10,4.0,3,2,4,2,3,4,5,3,2,1,3,0,3.0,0.0,3.0,3.0,5,
Company2415,10/18/2012,San Francisco,Tech,Services,2,2.0,4.0,5.0,2,3,5,5,5,5,2,5,5.0,2,2,4,1,4,4,3,2,2,2,0,0,1.0,0.0,2.0,3.0,0,
Company2416,04/12/1997,San Francisco,Tech,Services,3,4.0,4.0,4.0,2,2,5,4,4,4,5,3,4.0,2,2,2,1,4,2,5,3,2,5,3,3,5.0,3.0,1.0,3.0,5,
Company2417,12/24/2010,Jacksonville,Non-Tech,Services,2,3.0,4.0,4.0,2,2,5,4,5,5,3,5,5.0,3,4,4,2,4,4,4,3,1,4,3,4,2.0,5.0,2.0,2.0,3,
Company2418,05/07/2010,San Francisco,Tech,Services,2,4.0,5.0,4.0,1,2,5,3,4,5,5,5,3.0,3,5,4,1,5,2,5,3,1,4,3,4,4.0,4.0,4.0,3.0,5,
Company2419,12/23/2011,Houston,Non-Tech,Finance,4,4.0,5.0,5.0,2,2,5,5,5,5,2,5,5.0,0,0,0,0,0,3,1,2,1,1,0,0,0.0,0.0,2.0,3.0,0,37786000.0
Company2420,06/13/2006,Miami,Non-Tech,Services,9,3.0,4.0,4.0,6,4,10,5,8,10,10,5,7.5,9,10,15,0,12,25,1,1,3,5,0,4,5.0,2.5,5.0,7.5,0,
Company2421,04/22/2010,New York,Tech,Finance,3,4.0,4.0,4.0,2,5,5,5,5,5,2,5,5.0,0,0,0,0,4,4,2,3,1,1,0,0,1.0,0.0,2.0,3.0,0,
Company2422,03/06/2009,San Francisco,Tech,Finance,3,5.0,4.0,5.0,2,3,5,5,5,5,2,5,5.0,0,0,0,0,0,1,1,1,2,1,0,0,0.0,0.0,2.0,3.0,0,
Company2423,12/02/2007,St. Louis,Non-Tech,Finance,2,4.0,4.0,4.0,1,3,10,5,5,5,1,5,5.0,0,0,0,0,0,2,1,2,1,1,0,0,0.0,0.0,2.0,3.0,0,
Company2424,07/04/2011,Boulder,Non-Tech,Services,12,7.5,6.0,6.0,2,4,10,6,8,5,10,8,7.5,0,0,0,0,0,15,15,12,2,25,0,0,0.0,0.0,3.0,2.5,0,
Company2425,12/02/2007,Indianapolis,Non-Tech,Finance,3,4.0,4.0,4.0,1,3,5,5,5,5,1,3,4.0,0,0,0,0,0,2,1,2,1,1,2,0,0.0,0.0,2.0,2.0,0,
Company2426,05/01/2012,San Francisco,Tech,Finance,5,5.0,4.0,5.0,2,4,5,4,4,4,5,3,4.0,0,0,0,0,0,5,5,3,5,3,0,0,0.0,0.0,5.0,0.0,0,
Company2427,08/25/2006,San Francisco,Tech,Finance,2,3.0,4.0,4.0,1,1,5,4,5,5,3,5,5.0,0,0,0,0,0,3,5,2,5,1,0,0,0.0,0.0,2.0,3.0,0,
Company2428,02/26/2010,Denver,Non-Tech,Finance,12,7.5,3.0,7.5,4,4,10,8,8,8,6,8,6.0,0,0,0,0,0,15,3,3,2,15,0,0,0.0,0.0,2.5,7.5,0,
Company2429,11/22/2012,New York,Tech,Services,2,3.0,4.0,4.0,2,2,5,4,5,5,4,5,5.0,3,3,4,2,4,3,5,3,1,3,1,3,3.0,2.0,2.0,3.0,3,
Company2430,11/21/1999,New York,Tech,Finance,3,4.0,5.0,3.0,1,4,5,2,5,5,1,5,5.0,0,0,0,0,0,1,2,1,1,1,0,0,0.0,0.0,3.0,3.0,0,
Company2431,09/15/2007,Pittsburgh,Non-Tech,Finance,6,1.5,6.0,7.5,6,4,10,10,10,10,2,10,7.5,0,0,0,0,0,20,3,3,1,5,0,0,0.0,0.0,5.0,7.5,0,
Company2432,04/03/2010,Boulder,Non-Tech,Finance,2,3.0,4.0,4.0,1,2,5,5,4,4,3,4,5.0,0,0,0,0,0,1,5,2,3,3,0,0,0.0,0.0,2.0,3.0,0,
Company2433,10/06/2006,San Francisco,Tech,Finance,4,5.0,4.0,4.0,2,2,5,4,4,4,4,3,4.0,0,0,4,1,0,3,5,2,4,1,0,0,1.0,3.0,3.0,3.0,0,
Company2434,01/22/2013,San Francisco,Tech,Finance,3,5.0,3.0,4.0,2,3,5,5,10,5,2,4,5.0,0,0,12,0,0,3,1,1,1,1,0,0,0.0,0.0,2.0,3.0,4,
Company2435,08/24/1996,San Francisco,Tech,Services,2,5.0,4.0,4.0,2,2,5,3,4,5,5,2,5.0,0,4,4,1,4,4,5,5,3,5,5,5,5.0,2.0,5.0,1.0,5,
Company2436,08/25/2007,San Francisco,Tech,Finance,4,5.0,4.0,5.0,1,2,5,4,4,5,3,5,5.0,0,0,0,0,0,2,5,1,2,1,0,0,0.0,0.0,4.0,3.0,0,
Company2437,12/21/2012,San Francisco,Tech,Finance,4,5.0,3.0,6.0,2,1,5,5,5,5,6,4,5.0,2,0,0,3,4,2,15,2,3,1,0,2,7.5,4.0,3.0,3.0,3,
Company2438,02/19/2010,Las Vegas,Non-Tech,Finance,3,3.0,4.0,4.0,2,2,4,5,5,5,3,4,5.0,0,0,5,0,4,2,1,2,1,2,0,4,0.0,1.0,2.0,3.0,0,
Company2439,09/17/2009,San Francisco,Tech,Finance,2,3.0,5.0,3.0,1,5,5,6,5,5,10,5,5.0,0,0,0,0,0,1,5,1,1,10,0,0,0.0,0.0,2.0,7.5,0,
Company2440,07/12/2013,Boulder,Non-Tech,Finance,4,2.0,4.0,4.0,2,1,5,3,5,4,5,4,5.0,0,0,0,0,0,1,5,1,5,3,0,0,0.0,0.0,1.0,1.0,0,
Company2441,11/27/2011,San Francisco,Tech,Services,2,2.0,4.0,7.5,1,4,2,4,4,10,4,8,5.0,0,0,0,0,0,15,3,1,3,10,0,0,0.0,0.0,2.0,3.0,0,
Company2442,03/28/2009,Palo Alto,Non-Tech,Services,2,1.0,4.0,5.0,2,4,1,4,4,4,5,3,4.0,5,4,4,2,4,1,2,2,1,3,2,5,2.0,1.0,1.0,3.0,1,
Company2443,02/26/1998,San Francisco,Tech,Services,2,7.5,4.0,4.0,2,5,10,10,10,5,2,5,5.0,0,0,0,0,0,10,12,6,4,3,0,0,0.0,0.0,7.5,5.0,0,
Company2444,06/27/2007,New York,Tech,Finance,3,5.0,4.0,4.0,2,3,5,3,4,5,5,4,5.0,3,5,5,3,0,5,5,4,3,2,0,0,3.0,1.0,2.0,3.0,0,
Company2445,10/04/2013,Philadelphia,Non-Tech,Finance,12,7.5,6.0,6.0,4,4,10,8,8,10,10,6,7.5,0,0,0,0,0,20,15,3,2,15,0,0,0.0,0.0,5.0,7.5,0,
Company2446,09/20/2013,Detroit,Non-Tech,Finance,3,5.0,3.0,4.0,2,3,5,5,5,5,2,5,5.0,0,0,0,0,0,3,1,1,1,1,0,0,0.0,0.0,2.0,3.0,0,
Company2447,12/21/2012,New York,Tech,Finance,4,5.0,3.0,5.0,2,2,5,4,4,5,3,4,5.0,0,0,0,0,0,2,1,1,4,2,0,0,0.0,0.0,2.0,3.0,0,
Company2448,07/10/2004,Boulder,Non-Tech,Services,2,3.0,4.0,4.0,1,2,5,4,4,4,4,3,4.0,2,2,0,2,0,5,5,2,2,1,2,3,2.0,1.0,2.0,2.0,3,
